ES,20,0.00903342366757
FR,336,0.151761517615
CH,1,0.000451671183379
NO,23,0.0103884372177
SG,8,0.00361336946703
CA,6,0.00271002710027
DE,153,0.0691056910569
JP,1,0.000451671183379
IT,61,0.0275519421861
US,1280,0.578139114724
LU,20,0.00903342366757
AT,47,0.0212285456188
IE,437,0.197380307136
SE,259,0.116982836495
GB,445,0.200993676603
