FR,658,51,0.00703254274683
DE,297,79,0.0108935466078
JP,5,1,0.000137892995036
HK,5,0,0.0
FI,15,0,0.0
BZ,10,0,0.0
RU,1,0,0.0
NL,7252,3646,0.502757859901
NO,23,0,0.0
LV,15,15,0.00206839492554
LU,46,0,0.0
AT,107,18,0.00248207391065
RO,13,0,0.0
CH,1,0,0.0
CA,119,113,0.0155819084391
IT,158,60,0.00827357970215
IL,1,0,0.0
IN,10,0,0.0
IE,1219,502,0.069222283508
ES,20,0,0.0
MD,16,16,0.00220628792057
US,4262,2639,0.3638996139
SG,39,27,0.00372311086597
SE,422,0,0.0
GB,739,85,0.011720904578
